Symbol,Name,Sector,industry
TTHI,"Transition Therapeutics, Inc.",Consumer Durables,Specialty Chemicals
TXCC,TranSwitch Corporation,Technology,Semiconductors
TZOO,Travelzoo Inc.,Technology,EDP Services
TREE,"Tree.com, Inc.",Finance,Finance: Consumer Services
TCBK,TriCo Bancshares,Finance,Major Banks
TRS,TriMas Corporation,Capital Goods,Industrial Specialties
TRMB,Trimble Navigation Limited,Capital Goods,Industrial Machinery/Components
TRIB,Trinity Biotech plc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
TRIP,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing"
TQNT,"TriQuint Semiconductor, Inc.",Technology,Semiconductors
TSC,"TriState Capital Holdings, Inc.",Finance,Major Banks
TRIT,Tri-Tech Holding Inc.,Consumer Services,Military/Government/Technical
TSRX,"Trius Therapeutics, Inc.",Health Care,Major Pharmaceuticals
TROV,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TROVU,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TROVW,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TRLG,"True Religion Apparel, Inc.",Consumer Non-Durables,Apparel
THST,"Truett-Hurst, Inc.",Consumer Non-Durables,Beverages (Production/Distribution)
TBOW,Trunkbow International Holdings Ltd.,Technology,Computer Software: Prepackaged Software
TRST,TrustCo Bank Corp NY,Finance,Major Banks
TRMK,Trustmark Corporation,Finance,Major Banks
TSRI,"TSR, Inc.",Technology,EDP Services
TTMI,"TTM Technologies, Inc.",Technology,Electrical Products
TUES,Tuesday Morning Corp.,Consumer Services,Department/Specialty Retail Stores
TFCO,"Tufco Technologies, Inc.",Consumer Durables,Containers/Packaging
TWTC,tw telecom inc.,Public Utilities,Telecommunications Equipment
FOX,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services
FOXA,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services
TWIN,"Twin Disc, Incorporated",Technology,Industrial Machinery/Components
TRCB,Two River Bancorp,Finance,Major Banks
USCR,"U S Concrete, Inc.",Capital Goods,Building Materials
PRTS,"U.S. Auto Parts Network, Inc.",Consumer Services,Other Specialty Stores
USEG,U.S. Energy Corp.,Energy,Oil & Gas Production
GROW,"U.S. Global Investors, Inc.",Finance,Investment Managers
UBIC,"UBIC, Inc.",Technology,EDP Services
UBNT,"Ubiquiti Networks, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
UFPT,"UFP Technologies, Inc.",Capital Goods,Containers/Packaging
ULTA,"Ulta Salon, Cosmetics & Fragrance, Inc.",Consumer Services,Other Specialty Stores
UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductors
ULBI,Ultralife Corporation,Energy,Industrial Machinery/Components
ULTR,Ultrapetrol (Bahamas) Limited,Transportation,Marine Transportation
UTEK,"Ultratech, Inc.",Technology,Industrial Machinery/Components
UMBF,UMB Financial Corporation,Finance,Major Banks
UMPQ,Umpqua Holdings Corporation,Finance,Savings Institutions
UNAM,Unico American Corporation,Finance,Property-Casualty Insurers
UNIS,Unilife Corporation,Health Care,Medical/Dental Instruments
UNB,"Union Bankshares, Inc.",Finance,Major Banks
UBSH,Union First Market Bankshares Corporation,Finance,Major Banks
UNXL,"Uni-Pixel, Inc.",Capital Goods,Industrial Machinery/Components
UBCP,"United Bancorp, Inc.",Finance,Major Banks
UBOH,"United Bancshares, Inc.",Finance,Major Banks
UBSI,"United Bankshares, Inc.",Finance,Major Banks
UCBA,United Community Bancorp,Finance,Savings Institutions
UCBI,"United Community Banks, Inc.",Finance,Major Banks
UCFC,United Community Financial Corp.,Finance,Banks
UBNK,"United Financial Bancorp, Inc.",Finance,Savings Institutions
UFCS,"United Fire Group, Inc",Finance,Property-Casualty Insurers
UIHC,United Insurance Holdings Corp.,Finance,Property-Casualty Insurers
UNFI,"United Natural Foods, Inc.",Consumer Non-Durables,Food Distributors
UNTD,"United Online, Inc.",Technology,"Computer Software: Programming, Data Processing"
UBFO,United Security Bancshares,Finance,Major Banks
USBI,"United Security Bancshares, Inc.",Finance,Major Banks
USLM,"United States Lime & Minerals, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
USTR,United Stationers Inc.,Consumer Services,Paper
UTHR,United Therapeutics Corporation,Health Care,Major Pharmaceuticals
UG,"United-Guardian, Inc.",Consumer Non-Durables,Package Goods/Cosmetics
UNTK,"UniTek Global Services, Inc.",Public Utilities,Telecommunications Equipment
UNTY,"Unity Bancorp, Inc.",Finance,Major Banks
UBPS,Universal Business Payment Solutions Acquisition Corporation,Finance,Business Services
OLED,Universal Display Corporation,Capital Goods,Electrical Products
UEIC,Universal Electronics Inc.,Consumer Non-Durables,Consumer Electronics/Appliances
UFPI,"Universal Forest Products, Inc.",Basic Industries,Forest Products
USAP,"Universal Stainless & Alloy Products, Inc.",Basic Industries,Steel/Iron Ore
UACL,"Universal Truckload Services, Inc.",Transportation,Trucking Freight/Courier Services
UVSP,Univest Corporation of Pennsylvania,Finance,Major Banks
UPIP,"Unwired Planet, Inc.",Technology,Computer Software: Prepackaged Software
URRE,"Uranium Resources, Inc.",Basic Industries,Precious Metals
URBN,"Urban Outfitters, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
UPI,"Uroplasty, Inc.",Health Care,Medical/Dental Instruments
ECOL,"US Ecology, Inc.",Public Utilities,Environmental Services
USMO,"USA Mobility, Inc.",Public Utilities,Telecommunications Equipment
USAT,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services
USATP,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services
USATZ,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services
USAK,"USA Truck, Inc.",Transportation,Trucking Freight/Courier Services
USMD,"USMD Holdings, Inc.",Health Care,Hospital/Nursing Management
UTMD,"Utah Medical Products, Inc.",Health Care,Medical/Dental Instruments
UTIW,UTi Worldwide Inc.,Transportation,Oil Refining/Marketing
UTSI,UTStarcom Holdings Corp,Consumer Durables,Telecommunications Equipment
VYFC,Valley Financial Corporation,Finance,Savings Institutions
VLYWW,Valley National Bancorp,Finance,Major Banks
VALU,"Value Line, Inc.",Finance,Investment Managers
VCLK,"ValueClick, Inc.",Technology,Advertising
VVTV,"ValueVision Media, Inc.",Consumer Services,Catalog/Specialty Distribution
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
BNDX,Vanguard Charlotte Funds Vanguard Total International Bond ETF,n/a,n/a
VGIT,Vanguard Intermediate -Term Government Bond ETF,n/a,n/a
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,n/a,n/a
VNQI,Vanguard International Equity Index Funds Vanguard Global ex-U,n/a,n/a
VCLT,Vanguard Long-Term Corporate Bond ETF,n/a,n/a
VGLT,Vanguard Long-Term Government Bond ETF,n/a,n/a
VTIP,Vanguard Malvern Funds Vanguard Short-Term Inflation-Protected,n/a,n/a
VMBS,Vanguard Mortgage-Backed Securities ETF,n/a,n/a
VNR,Vanguard Natural Resources LLC,Energy,Oil & Gas Production
VNRAP,Vanguard Natural Resources LLC,Energy,Oil & Gas Production
VONE,Vanguard Scottsdale Funds Vanguard Russell 1000 ETF,n/a,n/a
VONG,Vanguard Scottsdale Funds Vanguard Russell 1000 Growth ETF,n/a,n/a
VONV,Vanguard Scottsdale Funds Vanguard Russell 1000 Value ETF,n/a,n/a
VTWO,Vanguard Scottsdale Funds Vanguard Russell 2000 ETF,n/a,n/a
VTWG,Vanguard Scottsdale Funds Vanguard Russell 2000 Growth ETF,n/a,n/a
VTWV,Vanguard Scottsdale Funds Vanguard Russell 2000 Value ETF,n/a,n/a
VTHR,Vanguard Scottsdale Funds Vanguard Russell 3000 ETF,n/a,n/a
VGSH,Vanguard Short Term Government Bond ETF,n/a,n/a
VCSH,Vanguard Short-Term Corporate Bond ETF,n/a,n/a
VXUS,Vanguard STAR Funds Vanguard Total International Stock ETF,n/a,n/a
VWOB,Vanguard Whitehall Funds Vanguard Emerging Markets Government ,n/a,n/a
VDSI,"VASCO Data Security International, Inc.",Technology,EDP Services
VASC,"Vascular Solutions, Inc.",Health Care,Medical/Dental Instruments
WOOF,"VCA Antech, Inc.",Consumer Non-Durables,Farming/Seeds/Milling
VECO,Veeco Instruments Inc.,Technology,Industrial Machinery/Components
VELT,Velti plc,Technology,Computer Software: Prepackaged Software
APPY,"Venaxis, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VTUS,"Ventrus Biosciences, Inc.",Health Care,Major Pharmaceuticals
VRA,"Vera Bradley, Inc.",Consumer Non-Durables,Apparel
VSTM,"Verastem, Inc.",Health Care,Major Pharmaceuticals
VRNM,Verenium Corporation,Basic Industries,Major Chemicals
VRNT,Verint Systems Inc.,Technology,EDP Services
VRSN,"VeriSign, Inc.",Technology,EDP Services
VRSK,"Verisk Analytics, Inc.",Technology,EDP Services
VRML,"Vermillion, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VTNR,"Vertex Energy, Inc",Public Utilities,Environmental Services
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals
VRTA,"Vestin Realty Mortgage I, Inc.",Consumer Services,Real Estate Investment Trusts
VRTB,"Vestin Realty Mortgage II, Inc.",Consumer Services,Real Estate Investment Trusts
VIA,Viacom Inc.,Consumer Services,Television Services
VIAB,Viacom Inc.,Consumer Services,Television Services
VSAT,"ViaSat, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
VIAS,"Viasystems Group, Inc.",Technology,Electrical Products
VICL,Vical Incorporated,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VICR,Vicor Corporation,Capital Goods,Industrial Machinery/Components
VIDE,Video Display Corporation,Capital Goods,Electrical Products
VPFG,"ViewPoint Financial Group, Inc.",Finance,Savings Institutions
VBFC,Village Bank and Trust Financial Corp.,Finance,Major Banks
VLGEA,"Village Super Market, Inc.",Consumer Services,Food Chains
VIMC,Vimicro International Corporation,Technology,Semiconductors
VIRC,Virco Manufacturing Corporation,Consumer Durables,Industrial Specialties
VCBI,Virginia Commerce Bancorp,Finance,Major Banks
VPHM,ViroPharma Incorporated,Health Care,Major Pharmaceuticals
VSCP,"VirtualScopics, Inc.",Health Care,Medical/Dental Instruments
VRTS,"Virtus Investment Partners, Inc.",Finance,Investment Managers
VRTU,Virtusa Corporation,Technology,EDP Services
VISN,"VisionChina Media, Inc.",Technology,Advertising
VSCI,"Vision-Sciences, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VPRT,Vistaprint N.V.,Miscellaneous,Publishing
VITC,"Vitacost.com, Inc.",Consumer Services,Catalog/Specialty Distribution
VTSS,Vitesse Semiconductor Corporation,Technology,Semiconductors
VTNC,"Vitran Corporation, Inc.",Transportation,Oil Refining/Marketing
VVUS,"VIVUS, Inc.",Health Care,Major Pharmaceuticals
VOCS,"Vocus, Inc.",Technology,Computer Software: Prepackaged Software
VOD,Vodafone Group Plc,Public Utilities,Telecommunications Equipment
VOLC,Volcano Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VLTC,Voltari Corporation,Miscellaneous,Business Services
VLTR,Volterra Semiconductor Corporation,Technology,Semiconductors
VOXX,VOXX International Corporation,Consumer Non-Durables,Electronic Components
VRNG,"Vringo, Inc.",Consumer Services,Telecommunications Equipment
VRNGW,"Vringo, Inc.",Consumer Services,Telecommunications Equipment
VSBN,"VSB Bancorp, Inc. (NY)",Finance,Major Banks
VSEC,VSE Corporation,Consumer Services,Military/Government/Technical
WCRX,Warner Chilcott plc,Health Care,Major Pharmaceuticals
WRES,"Warren Resources, Inc.",Energy,Oil & Gas Production
WBCO,Washington Banking Company,Finance,Major Banks
WAFD,"Washington Federal, Inc.",Finance,Savings Institutions
WAFDW,"Washington Federal, Inc.",Finance,Savings Institutions
WASH,"Washington Trust Bancorp, Inc.",Finance,Major Banks
WFBI,WashingtonFirst Bankshares Inc,Finance,Major Banks
WSBF,"Waterstone Financial, Inc.",Finance,Savings Institutions
WAVX,Wave Systems Corp.,Technology,Computer peripheral equipment
WAYN,Wayne Savings Bancshares Inc.,Finance,Savings Institutions
WSTG,"Wayside Technology Group, Inc.",Technology,Retail: Computer Software & Peripheral Equipment
WDFC,WD-40 Company,Basic Industries,Major Chemicals
WWWW,"Web.com Group, Inc.",Technology,Computer Software: Prepackaged Software
WBMD,WebMD Health Corp,Miscellaneous,Business Services
WEBK,"Wellesley Bancorp, Inc.",Finance,Banks
WEN,Wendy&#39;s Company (The),Consumer Services,Restaurants
WERN,"Werner Enterprises, Inc.",Transportation,Trucking Freight/Courier Services
WSBC,"WesBanco, Inc.",Finance,Major Banks
WTBA,West Bancorporation,Finance,Major Banks
WSTC,West Corporation,Miscellaneous,Business Services
WMAR,"West Marine, Inc.",Consumer Durables,Automotive Aftermarket
WABC,Westamerica Bancorporation,Finance,Major Banks
WBB,"Westbury Bancorp, Inc.",Finance,Major Banks
WSTL,"Westell Technologies, Inc.",Public Utilities,Telecommunications Equipment
WDC,Western Digital Corporation,Technology,Electronic Components
WFD,"Westfield Financial, Inc.",Finance,Savings Institutions
WLB,Westmoreland Coal Company,Energy,Coal Mining
WLBPZ,Westmoreland Coal Company,Energy,Coal Mining
WPRT,Westport Innovations Inc,Energy,Industrial Machinery/Components
WEYS,"Weyco Group, Inc.",Consumer Non-Durables,Apparel
WHLR,"Wheeler Real Estate Investment Trust, Inc.",Consumer Services,Real Estate Investment Trusts
WHF,"WhiteHorse Finance, Inc.",n/a,n/a
WHFBL,"WhiteHorse Finance, Inc.",n/a,n/a
WFM,"Whole Foods Market, Inc.",Consumer Services,Food Chains
WILN,Wi-Lan Inc,Miscellaneous,Multi-Sector Companies
WVVI,"Willamette Valley Vineyards, Inc.",Consumer Non-Durables,Beverages (Production/Distribution)
WLDN,"Willdan Group, Inc.",Consumer Services,Military/Government/Technical
WLFC,Willis Lease Finance Corporation,Consumer Durables,Industrial Specialties
WIBC,"Wilshire Bancorp, Inc.",Finance,Major Banks
WIN,Windstream Corporation,Public Utilities,Telecommunications Equipment
WINA,Winmark Corporation,Consumer Services,Other Specialty Stores
WTFC,Wintrust Financial Corporation,Finance,Major Banks
WTFCW,Wintrust Financial Corporation,Finance,Major Banks
WETF,"WisdomTree Investments, Inc.",Finance,Investment Bankers/Brokers/Service
GULF,WisdomTree Middle East Dividend Fund,n/a,n/a
CHXF,WisdomTree Trust WisdomTree China Dividend Ex-Financials Fund,n/a,n/a
EMCB,WisdomTree Trust WisdomTree Emerging Markets Corporate Bond Fu,n/a,n/a
GLCB,WisdomTree Trust WisdomTree Global Corporate Bond Fund,n/a,n/a
DXJS,WisdomTree Trust WisdomTree Japan Hedged SmallCap Equity Fund,n/a,n/a
DGRW,WisdomTree Trust WisdomTree U.S. Dividend Growth Fund,n/a,n/a
DXPS,WisdomTree Trust WisdomTree United Kingdom Hedged Equity Fund,n/a,n/a
WBKC,"Wolverine Bancorp, Inc.",Finance,Banks
WWD,"Woodward, Inc.",Energy,Industrial Machinery/Components
WRLD,World Acceptance Corporation,Finance,Finance: Consumer Services
XWES,World Energy Solutions Inc (DE),Miscellaneous,Business Services
WPCS,WPCS International Incorporated,Consumer Services,Telecommunications Equipment
WPPGY,WPP plc,Technology,Advertising
WMGI,"Wright Medical Group, Inc.",Health Care,Industrial Specialties
WMGIZ,"Wright Medical Group, Inc.",Health Care,Industrial Specialties
WSFS,WSFS Financial Corporation,Finance,Major Banks
WSFSL,WSFS Financial Corporation,Finance,Major Banks
WSCI,WSI Industries Inc.,Technology,Industrial Machinery/Components
WVFC,WVS Financial Corp.,Finance,Banks
WYNN,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts
XBKS,"Xenith Bankshares, Inc.",Finance,Major Banks
XNPT,"XenoPort, Inc.",Health Care,Major Pharmaceuticals
XGTI,"XG Technology, Inc",n/a,n/a
XGTIW,"XG Technology, Inc",n/a,n/a
XLNX,"Xilinx, Inc.",Technology,Semiconductors
XOMA,XOMA Corporation,Health Care,Major Pharmaceuticals
XOOM,Xoom Corporation,Finance,Investment Bankers/Brokers/Service
XPLR,Xplore Technologies Corp,Technology,Computer Manufacturing
XRSC,XRS Corporation,Technology,Computer Manufacturing
XTLB,XTL Biopharmaceuticals Ltd.,n/a,n/a
XRTX,Xyratex Ltd.,Technology,Electronic Components
YDKN,Yadkin Financial Corporation,Finance,Major Banks
YHOO,Yahoo! Inc.,Technology,EDP Services
YNDX,Yandex N.V.,Technology,"Computer Software: Programming, Data Processing"
YONG,"Yongye International, Inc.",Basic Industries,Agricultural Chemicals
YOD,"You On Demand Holdings, Inc.",Consumer Services,Television Services
YRCW,"YRC Worldwide, Inc.",Transportation,Trucking Freight/Courier Services
YY,YY Inc.,Technology,EDP Services
ZAGG,ZAGG Inc,Consumer Services,Other Specialty Stores
ZLCS,Zalicus Inc.,Health Care,Major Pharmaceuticals
ZAZA,ZaZa Energy Corporation,Energy,Oil & Gas Production
ZBRA,Zebra Technologies Corporation,Technology,Industrial Machinery/Components
ZLTQ,"ZELTIQ Aesthetics, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
ZHNE,"Zhone Technologies, Inc.",Public Utilities,Telecommunications Equipment
Z,"Zillow, Inc.",Miscellaneous,Business Services
ZN,Zion Oil & Gas Inc,Energy,Oil & Gas Production
ZION,Zions Bancorporation,Finance,Major Banks
ZIONW,Zions Bancorporation,Finance,Major Banks
ZIONZ,Zions Bancorporation,Finance,Major Banks
ZIOP,ZIOPHARM Oncology Inc,Health Care,Medical Specialities
ZIPR,"ZipRealty, Inc.",Finance,Real Estate
ZIXI,Zix Corporation,Technology,EDP Services
ZGNX,"Zogenix, Inc.",Health Care,Major Pharmaceuticals
